SN	NW	WORD	word_len
211	12	defeating	9
211	13	Abraham	7
211	14	Ribicoff	8
211	15	for	3
211	16	the	3
211	17	vacancy	7
211	18	caused	6
211	19	by	2
211	20	the	3
211	21	death	5
211	22	of	2
211	23	James	5
211	24	O'Brien	7
211	25	McMahon.	8
212	1	He	2
212	2	served	6
212	3	until	5
212	4	January	7
212	5	1963,	5
212	6	and	3
212	7	was	3
212	8	a	1
212	9	staunch	7
212	10	supporter	9
212	11	of	2
212	12	President	9
212	13	Dwight	6
212	14	D.	2
212	15	Eisenhower.	11
213	1	As	2
213	2	a	1
213	3	managing	8
213	4	partner	7
213	5	of	2
213	6	Brown	5
213	7	Brothers	8
213	8	Harriman,	9
213	9	he	2
213	10	sat	3
213	11	on	2
213	12	several	7
213	13	corporate	9
213	14	boards,	7
213	15	including	9
213	16	the	3
213	17	following:	10
214	1	Bush	4
214	2	was	3
214	3	born	4
214	4	in	2
214	5	Columbus,	9
214	6	Ohio	4
214	7	to	2
214	8	Flora	5
214	9	Sheldon	7
214	10	and	3
214	11	Samuel	6
214	12	Prescott	8
214	13	Bush,	5
214	14	a	1
214	15	steel	5
214	16	company	7
214	17	president	9
214	18	and	3
214	19	later	5
214	20	a	1
214	21	U.S.	4
214	22	government	10
214	23	official	8
214	24	in	2
214	25	charge	6
214	26	of	2
214	27	coordination	12
214	28	and	3
214	29	assistance	10
214	30	to	2
214	31	major	5
214	32	weapons	7
214	33	contractors	11
214	34	during	6
214	35	World	5
214	36	War	3
214	37	I.	2
215	1	After	5
215	2	attending	9
215	3	the	3
215	4	Douglas	7
215	5	School	6
215	6	in	2
215	7	Columbus	8
215	8	and	3
215	9	St.	3
215	10	George's	8
215	11	School	6
215	12	in	2
215	13	Newport,	8
215	14	Rhode	5
215	15	Island	6
215	16	as	2
215	17	well	4
215	18	as	2
215	19	the	3
215	20	famous	6
215	21	Stonyhurst	10
215	22	College	7
215	23	in	2
215	24	England	7
215	25	(where	6
215	26	he	2
215	27	designed	8
215	28	the	3
215	29	boys'	5
215	30	golf	4
215	31	course	6
215	32	still	5
215	33	in	2
215	34	use	3
215	35	today)	6
215	36	from	4
215	37	1908	4
215	38	to	2
215	39	1913,	5
215	40	Bush	4
215	41	entered	7
215	42	Yale	4
215	43	University.	11
216	1	There,	6
216	2	he	2
216	3	played	6
216	4	varsity	7
216	5	golf,	5
216	6	football,	9
216	7	and	3
216	8	baseball,	9
216	9	and	3
216	10	was	3
216	11	president	9
216	12	of	2
216	13	the	3
216	14	Yale	4
216	15	Glee	4
216	16	Club.	5
217	1	On	2
217	2	May	3
217	3	18,	3
217	4	1916	4
217	5	he	2
217	6	was	3
217	7	"""tapped"""	8
217	8	to	2
217	9	join	4
217	10	the	3
217	11	Skull	5
217	12	and	3
217	13	Bones	5
217	14	society	7
217	15	at	2
217	16	Yale.	5
218	1	Other	5
218	2	new	3
218	3	"""Bonesmen"""	10
218	4	that	4
218	5	year	4
218	6	were	4
218	7	E.	2
218	8	Roland	6
218	9	Harriman,	9
218	10	H.	2
218	11	S.	2
218	12	Fenimore	8
218	13	Cooper	6
218	14	(grandson	9
218	15	of	2
218	16	James	5
218	17	Fenimore	8
218	18	Cooper),	8
218	19	Knight	6
218	20	Wooley	6
218	21	(son	4
218	22	of	2
218	23	Ulysses	7
218	24	Grant	5
218	25	Wooley),	8
218	26	Ellery	6
218	27	James,	6
218	28	and	3
218	29	Henry	5
218	30	Neil	4
218	31	Mallon.	7
219	1	He	2
219	2	was	3
219	3	a	1
219	4	member	6
219	5	of	2
219	6	the	3
219	7	Executive	9
219	8	Committee	9
219	9	of	2
219	10	the	3
219	11	United	6
219	12	States	6
219	13	Golf	4
219	14	Association	11
219	15	(USGA)	6
219	16	from	4
219	17	1928-1935,	10
219	18	serving	7
219	19	successively	12
219	20	as	2
219	21	Secretary,	10
219	22	Vice	4
219	23	President	9
219	24	and	3
219	25	President.	10
220	1	After	5
220	2	his	3
220	3	discharge	9
220	4	in	2
220	5	1919,	5
220	6	Bush	4
220	7	went	4
220	8	to	2
220	9	work	4
220	10	for	3
220	11	the	3
220	12	Simmons	7
220	13	Hardware	8
220	14	Company	7
220	15	in	2
220	16	St.	3
220	17	Louis,	6
220	18	Missouri.	9
221	1	From	4
221	2	1947	4
221	3	to	2
221	4	1950	4
221	5	he	2
221	6	served	6
221	7	as	2
221	8	Connecticut	11
221	9	Republican	10
221	10	finance	7
221	11	chairman,	9
221	12	and	3
221	13	was	3
221	14	the	3
221	15	Republican	10
221	16	candidate	9
221	17	for	3
221	18	the	3
221	19	United	6
221	20	States	6
221	21	Senate	6
221	22	in	2
221	23	1950,	5
221	24	losing	6
221	25	to	2
221	26	Senator	7
221	27	William	7
221	28	Benton	6
221	29	by	2
221	30	only	4
221	31	1,000	5
221	32	votes.	6
222	1	The	3
222	2	following	9
222	3	year,	5
222	4	Bush	4
222	5	was	3
222	6	Connecticut	11
222	7	chairman	8
222	8	of	2
222	9	the	3
222	10	United	6
222	11	Negro	5
222	12	College	7
222	13	Fund,	5
222	14	and	3
222	15	was	3
222	16	one	3
222	17	of	2
222	18	the	3
222	19	UNCF's	6
222	20	earliest	8
222	21	supporters.	11
223	1	Talia	5
223	2	Shire	5
223	3	(born	5
223	4	April	5
223	5	25,	3
223	6	1946)	5
223	7	is	2
223	8	an	2
223	9	American	8
223	10	actress	7
223	11	of	2
223	12	Italian	7
223	13	descent.	8
224	1	She	3
224	2	is	2
224	3	the	3
224	4	mother	6
224	5	of	2
224	6	actors	6
224	7	Jason	5
224	8	and	3
224	9	Robert	6
224	10	Schwartzman	11
224	11	and	3
224	12	aunt	4
224	13	to	2
224	14	actor	5
224	15	Nicolas	7
224	16	Cage.	5
225	1	Born	4
225	2	Talia	5
225	3	Rose	4
225	4	Coppola	7
225	5	in	2
225	6	Lake	4
225	7	Success,	8
225	8	Long	4
225	9	Island,	7
225	10	New	3
225	11	York,	5
225	12	she	3
225	13	is	2
225	14	the	3
225	15	sister	6
225	16	of	2
225	17	director	8
225	18	and	3
225	19	producer	8
225	20	Francis	7
225	21	Ford	4
225	22	Coppola.	8
226	1	Shire	5
226	2	became	6
226	3	famous	6
226	4	for	3
226	5	her	3
226	6	roles	5
226	7	as	2
226	8	the	3
226	9	wife	4
226	10	of	2
226	11	boxer	5
226	12	Rocky	5
226	13	Balboa	6
226	14	in	2
226	15	the	3
226	16	Rocky	5
226	17	movies,	7
226	18	and	3
226	19	for	3
226	20	her	3
226	21	role	4
226	22	in	2
226	23	The	3
226	24	Godfather	9
226	25	and	3
226	26	its	3
226	27	sequels.	8
227	1	She	3
227	2	was	3
227	3	nominated	9
227	4	for	3
227	5	the	3
227	6	Academy	7
227	7	Award	5
227	8	for	3
227	9	Best	4
227	10	Supporting	10
227	11	Actress	7
227	12	for	3
227	13	The	3
227	14	Godfather,	10
227	15	Part	4
227	16	II	2
227	17	and	3
227	18	for	3
227	19	the	3
227	20	Best	4
227	21	Actress	7
227	22	in	2
227	23	a	1
227	24	Leading	7
227	25	Role	4
227	26	for	3
227	27	Rocky.	6
228	1	Margaret	8
228	2	Tyndal	6
228	3	Winthrop	8
228	4	(February	9
228	5	23,	3
228	6	1880	4
228	7	-	1
228	8	July	4
228	9	7,	2
228	10	1970)	5
228	11	was	3
228	12	the	3
228	13	maternal	8
228	14	grandmother	11
228	15	of	2
228	16	U.S.	4
228	17	111Senator	10
228	18	John	4
228	19	Kerry,	6
228	20	the	3
228	21	Presidential	12
228	22	candidate.	10
229	1	(Winthrop's	11
229	2	daughter,	9
229	3	Rosemary	8
229	4	Isabel	6
229	5	Forbes,	7
229	6	was	3
229	7	Kerry's	7
229	8	mother.)	8
230	1	Winthrop	8
230	2	died	4
230	3	at	2
230	4	St.	3
230	5	Briac	5
230	6	Sur	3
230	7	Mer,	4
230	8	Ille-et-Vilaine,	16
230	9	France.	7
231	1	Other	5
231	2	notable	7
231	3	figures	7
231	4	in	2
231	5	this	4
231	6	branch	6
231	7	of	2
231	8	the	3
231	9	family	6
231	10	tree	4
231	11	are	3
231	12	Franklin	8
231	13	D.	2
231	14	Roosevelt	9
231	15	(Kerry's	8
231	16	4th	3
231	17	cousin	6
231	18	twice	5
231	19	removed),	9
231	20	Jane	4
231	21	Addams,	7
231	22	Calvin	6
231	23	Coolidge	8
231	24	(Kerry's	8
231	25	8th	3
231	26	cousin	6
231	27	once	4
231	28	removed),	9
231	29	and	3
231	30	ironically,	11
231	31	George	6
231	32	H.W.	4
231	33	Bush	4
231	34	(Kerry's	8
231	35	9th	3
231	36	cousin	6
231	37	once	4
231	38	removed),	9
231	39	and	3
231	40	George	6
231	41	W.	2
231	42	Bush	4
231	43	(Kerry's	8
231	44	9th	3
231	45	cousin,	7
231	46	twice	5
231	47	removed).	9
232	1	[1]	3
232	2	She	3
232	3	also	4
232	4	has	3
232	5	some	4
232	6	relation	8
232	7	to	2
232	8	all	3
232	9	the	3
232	10	royal	5
232	11	houses	6
232	12	of	2
232	13	Europe,	7
232	14	including	9
232	15	such	4
232	16	figures	7
232	17	as	2
232	18	Henry	5
232	19	III,	4
232	20	Henry	5
232	21	II,	3
232	22	Henry	5
232	23	I,	2
232	24	Richard	7
232	25	the	3
232	26	Lionheart,	10
232	27	and	3
232	28	Russian	7
232	29	czar	4
232	30	Ivan	4
232	31	the	3
232	32	Terrible.	9
233	1	She	3
233	2	was	3
233	3	born	4
233	4	in	2
233	5	Massachusetts	13
233	6	and	3
233	7	raised	6
233	8	in	2
233	9	Boston.	7
234	1	Her	3
234	2	grandfather	11
234	3	was	3
234	4	Robert	6
234	5	Charles	7
234	6	Winthrop,	9
234	7	the	3
234	8	conservative	12
234	9	Whig	4
234	10	Speaker	7
234	11	of	2
234	12	the	3
234	13	House	5
234	14	and	3
234	15	a	1
234	16	U.S.	4
234	17	Senator	7
235	1	Her	3
235	2	ancestors	9
235	3	include	7
235	4	James	5
235	5	Bowdoin,	8
235	6	former	6
235	7	governor	8
235	8	of	2
235	9	Maine,	6
235	10	and	3
235	11	John	4
235	12	Winthrop,	9
235	13	the	3
235	14	first	5
235	15	governor	8
235	16	of	2
235	17	the	3
235	18	Massachusetts	13
235	19	Bay	3
235	20	Colony.	7
236	1	David	5
236	2	Manners	7
236	3	(April	6
236	4	30,	3
236	5	1901	4
236	6	-	1
236	7	December	8
236	8	23,	3
236	9	1998)	5
236	10	was	3
236	11	a	1
236	12	Canadian	8
236	13	film	4
236	14	actor.	6
237	1	Born	4
237	2	Rauff	5
237	3	de	2
237	4	Rither	6
237	5	Duan	4
237	6	Acklom	6
237	7	in	2
237	8	Halifax,	8
237	9	Nova	4
237	10	Scotia,	7
237	11	Manners	7
237	12	came	4
237	13	to	2
237	14	Hollywood	9
237	15	at	2
237	16	the	3
237	17	beginning	9
237	18	of	2
237	19	the	3
237	20	talking	7
237	21	films	5
237	22	revolution	10
237	23	after	5
237	24	studying	8
237	25	acting	6
237	26	with	4
237	27	Eva	3
237	28	Le	2
237	29	Gallienne,	10
237	30	and	3
237	31	acting	6
237	32	on	2
237	33	stage	5
237	34	with	4
237	35	Helen	5
237	36	Hayes.	6
238	1	In	2
238	2	1940,	5
238	3	he	2
238	4	officially	10
238	5	changed	7
238	6	his	3
238	7	name	4
238	8	to	2
238	9	David	5
238	10	Joseph	6
238	11	Manners	7
238	12	and	3
238	13	became	6
238	14	a	1
238	15	naturalized	11
238	16	citizen	7
238	17	of	2
238	18	the	3
238	19	United	6
238	20	States.	7
239	1	He	2
239	2	was	3
239	3	"""discovered"""	12
239	4	by	2
239	5	the	3
239	6	film	4
239	7	director	8
239	8	James	5
239	9	Whale,	6
239	10	and	3
239	11	within	6
239	12	a	1
239	13	few	3
239	14	years,	6
239	15	he	2
239	16	was	3
239	17	a	1
239	18	popular	7
239	19	leading	7
239	20	man,	4
239	21	playing	7
239	22	opposite	8
239	23	such	4
239	24	up	2
239	25	and	3
239	26	coming	6
239	27	actresses	9
239	28	as	2
239	29	Katharine	9
239	30	Hepburn,	8
239	31	Gloria	6
239	32	Stuart,	7
239	33	Myrna	5
239	34	Loy,	4
239	35	Loretta	7
239	36	Young,	6
239	37	and	3
239	38	Ann	3
239	39	Dvorak,	7
239	40	and	3
239	41	he	2
239	42	was	3
239	43	paired	6
239	44	several	7
239	45	times	5
239	46	with	4
239	47	Helen	5
239	48	Chandler.	9
240	1	His	3
240	2	most	4
240	3	widely	6
240	4	seen	4
240	5	role	4
240	6	was	3
240	7	as	2
240	8	Jonathan	8
240	9	Harker	6
240	10	in	2
240	11	Tod	3
240	12	Browning's	10
240	13	Dracula	7
240	14	(1931),	7
240	15	though	6
240	16	he	2
240	17	commented	9
240	18	throughout	10
240	19	his	3
240	20	life	4
240	21	that	4
240	22	he	2
240	23	had	3
240	24	never	5
240	25	watched	7
240	26	the	3
240	27	film	4
240	28	and	3
240	29	did	3
240	30	not	3
240	31	intend	6
240	32	to.	3
241	1	He	2
241	2	died	4
241	3	in	2
241	4	Santa	5
241	5	Barbara,	8
241	6	California.	11
242	1	Elliott	7
242	2	Roosevelt	9
242	3	(September	10
242	4	23,	3
242	5	1910	4
242	6	-	1
242	7	October	7
242	8	27,	3
242	9	1990),	6
242	10	World	5
242	11	War	3
242	12	II	2
242	13	hero	4
242	14	and	3
242	15	an	2
242	16	author,	7
242	17	was	3
242	18	the	3
242	19	son	3
242	20	of	2
242	21	President	9
242	22	Franklin	8
242	23	Delano	6
242	24	Roosevelt	9
242	25	and	3
242	26	his	3
242	27	wife	4
242	28	Eleanor	7
242	29	Roosevelt.	10
243	1	During	6
243	2	World	5
243	3	War	3
243	4	II,	3
243	5	he	2
243	6	accompanied	11
243	7	FDR	3
243	8	as	2
243	9	a	1
243	10	military	8
243	11	aide	4
243	12	to	2
243	13	the	3
243	14	Casablanca	10
243	15	meeting	7
243	16	of	2
243	17	1943	4
243	18	and	3
243	19	the	3
243	20	subsequent	10
243	21	Cairo	5
243	22	and	3
243	23	Tehran	6
243	24	Conferences.	12
244	1	As	2
244	2	an	2
244	3	Army	4
244	4	photo	5
244	5	reconnaissance	14
244	6	pilot,	6
244	7	he	2
244	8	and	3
244	9	the	3
244	10	men	3
244	11	in	2
244	12	his	3
244	13	unit	4
244	14	also	4
244	15	played	6
244	16	a	1
244	17	key	3
244	18	role	4
244	19	in	2
244	20	the	3
244	21	D-Day	5
244	22	landings.	9
245	1	Colonel	7
245	2	Elliot	6
245	3	Roosevelt	9
245	4	was	3
245	5	a	1
245	6	pilot	5
245	7	in	2
245	8	the	3
245	9	United	6
245	10	States	6
245	11	Army	4
245	12	Air	3
245	13	Force	5
245	14	(USAAF)	7
245	15	during	6
245	16	World	5
245	17	War	3
245	18	II.	3
246	1	He	2
246	2	flew	4
246	3	a	1
246	4	P-38	4
246	5	Lightning	9
246	6	in	2
246	7	the	3
246	8	North	5
246	9	African	7
246	10	campaign	8
246	11	of	2
246	12	November	8
246	13	1942.	5
247	1	On	2
247	2	28	2
247	3	February	8
247	4	1934	4
247	5	he	2
247	6	and	3
247	7	Anthony	7
247	8	Fokker	6
247	9	each	4
247	10	received	8
247	11	an	2
247	12	excessive	9
247	13	half	4
247	14	a	1
247	15	million	7
247	16	dollars	7
247	17	for	3
247	18	selling	7
247	19	fifty	5
247	20	military	8
247	21	planes	6
247	22	to	2
247	23	the	3
247	24	Soviet	6
247	25	government.	11
248	1	Elliot	6
248	2	and	3
248	3	Fokker	6
248	4	were	4
248	5	able	4
248	6	to	2
248	7	receive	7
248	8	such	4
248	9	a	1
248	10	large	5
248	11	commission	10
248	12	because	7
248	13	Elliot	6
248	14	had	3
248	15	close	5
248	16	connections	11
248	17	to	2
248	18	the	3
248	19	U.S.	4
248	20	Export-Import	13
248	21	Bank	4
248	22	through	7
248	23	his	3
248	24	father,	7
248	25	Franklin	8
248	26	Delano	6
248	27	Roosevelt.	10
249	1	Stella	6
249	2	Dorothea	8
249	3	Gibbons	7
249	4	(5	2
249	5	January	7
249	6	1902�19	7
249	7	December	8
249	8	1989)	5
249	9	was	3
249	10	an	2
249	11	English	7
249	12	novelist	8
249	13	and	3
249	14	poet.	5
250	1	Her	3
250	2	works	5
250	3	include	7
250	4	Cold	4
250	5	Comfort	7
250	6	Farm.	5
251	1	Keynes	6
251	2	was	3
251	3	educated	8
251	4	at	2
251	5	Oundle	6
251	6	School.	7
252	1	Keynes	6
252	2	(pronounced	11
252	3	"""Canes"")"	8
252	4	was	3
252	5	born	4
252	6	in	2
252	7	London,	7
252	8	the	3
252	9	eldest	6
252	10	son	3
252	11	of	2
252	12	Geoffrey	8
252	13	Keynes,	7
252	14	and	3
252	15	thus	4
252	16	the	3
252	17	nephew	6
252	18	of	2
252	19	the	3
252	20	economist	9
252	21	John	4
252	22	Maynard	7
252	23	Keynes;	7
252	24	and	3
252	25	Geoffrey	8
252	26	Keynes'	7
252	27	wife	4
252	28	Elizabeth	9
252	29	(nee	4
252	30	Darwin),	8
252	31	the	3
252	32	grand-daughter	14
252	33	of	2
252	34	Charles	7
252	35	Darwin,	7
252	36	and	3
252	37	thus	4
252	38	the	3
252	39	great-grandson	14
252	40	of	2
252	41	Charles	7
252	42	Darwin	6
252	43	(see	4
252	44	Darwin	6
252	45	--	2
252	46	Wedgwood	8
252	47	family).	8
253	1	Charles	7
253	2	Francis	7
253	3	Adams,	6
253	4	Jr.	3
253	5	(May	4
253	6	27,	3
253	7	1835	4
253	8	-	1
253	9	May	3
253	10	20,	3
253	11	1915),	6
253	12	a	1
253	13	member	6
253	14	of	2
253	15	the	3
253	16	prominent	9
253	17	Adams	5
253	18	political	9
253	19	family	6
253	20	and	3
253	21	son	3
253	22	of	2
253	23	Charles	7
253	24	Francis	7
253	25	Adams,	6
253	26	Sr.,	4
253	27	graduated	9
253	28	at	2
253	29	Harvard	7
253	30	in	2
253	31	1856,	5
253	32	and	3
253	33	served	6
253	34	on	2
253	35	the	3
253	36	Union	5
253	37	side	4
253	38	in	2
253	39	the	3
253	40	American	8
253	41	Civil	5
253	42	War,	4
253	43	receiving	9
253	44	in	2
253	45	1865	4
253	46	the	3
253	47	brevet	6
253	48	of	2
253	49	brigadier-general	17
253	50	in	2
253	51	the	3
253	52	regular	7
253	53	army.	5
254	1	He	2
254	2	was	3
254	3	president	9
254	4	of	2
254	5	the	3
254	6	Union	5
254	7	Pacific	7
254	8	Railroad	8
254	9	from	4
254	10	1884	4
254	11	to	2
254	12	1890,	5
254	13	having	6
254	14	previously	10
254	15	become	6
254	16	widely	6
254	17	known	5
254	18	as	2
254	19	an	2
254	20	authority	9
254	21	on	2
254	22	the	3
254	23	management	10
254	24	of	2
254	25	railways.	9
255	1	His	3
255	2	son	3
255	3	Charles	7
255	4	Francis	7
255	5	Adams	5
255	6	was	3
255	7	Secretary	9
255	8	of	2
255	9	the	3
255	10	Navy	4
255	11	and	3
255	12	a	1
255	13	renowned	8
255	14	yachtsman.	10
256	1	Jean	4
256	2	Tardieu	7
256	3	(born	5
256	4	in	2
256	5	St	2
256	6	Germain	7
256	7	de	2
256	8	Joux,	5
256	9	France	6
256	10	November	8
256	11	1,	2
256	12	1903,	5
256	13	died	4
256	14	in	2
256	15	Creteil,	8
256	16	France	6
256	17	January	7
256	18	27,	3
256	19	1995)	5
256	20	was	3
256	21	an	2
256	22	artist,	7
256	23	musician,	9
256	24	poet	4
256	25	and	3
256	26	dramatic	8
256	27	author.	7
257	1	He	2
257	2	is	2
257	3	often	5
257	4	associated	10
257	5	with	4
257	6	the	3
257	7	Theatre	7
257	8	of	2
257	9	the	3
257	10	Absurd.	7
258	1	John	4
258	2	Eric	4
258	3	Austin	6
258	4	(born	5
258	5	August	6
258	6	21,	3
258	7	1944,	5
258	8	in	2
258	9	Blaby,	6
258	10	Leicestershire)	15
258	11	is	2
258	12	a	1
258	13	British	7
258	14	Member	6
258	15	of	2
258	16	Parliament	10
258	17	for	3
258	18	Erith	5
258	19	and	3
258	20	Thamesmead.	11
259	1	He	2
259	2	is	2
259	3	a	1
259	4	member	6
259	5	of	2
259	6	the	3
259	7	Labour	6
259	8	Party.	6
260	1	He	2
260	2	worked	6
260	3	as	2
260	4	a	1
260	5	social	6
260	6	worker	6
260	7	and	3
260	8	was	3
260	9	leader	6
260	10	of	2
260	11	Greenwich	9
260	12	council	7
260	13	before	6
260	14	entering	8
260	15	Parliament.	11
261	1	Austin	6
261	2	is	2
261	3	a	1
261	4	member	6
261	5	of	2
261	6	the	3
261	7	left-wing	9
261	8	Socialist	9
261	9	Campaign	8
261	10	Group.	6
262	1	He	2
262	2	stated	6
262	3	his	3
262	4	intention	9
262	5	to	2
262	6	act	3
262	7	as	2
262	8	a	1
262	9	stalking	8
262	10	horse	5
262	11	against	7
262	12	Tony	4
262	13	Blair.	6
263	1	He	2
263	2	indicated	9
263	3	his	3
263	4	hope	4
263	5	that,	5
263	6	in	2
263	7	the	3
263	8	event	5
263	9	of	2
263	10	an	2
263	11	election,	9
263	12	Gordon	6
263	13	Brown	5
263	14	would	5
263	15	enter.	6
264	1	Robert	6
264	2	Strange	7
264	3	McNamara	8
264	4	(born	5
264	5	June	4
264	6	9,	2
264	7	1916)	5
264	8	is	2
264	9	an	2
264	10	American	8
264	11	business	8
264	12	executive	9
264	13	and	3
264	14	a	1
264	15	former	6
264	16	United	6
264	17	States	6
264	18	Secretary	9
264	19	of	2
264	20	Defense.	8
265	1	He	2
265	2	resigned	8
265	3	that	4
265	4	position	8
265	5	to	2
265	6	become	6
265	7	President	9
265	8	of	2
265	9	the	3
265	10	World	5
265	11	Bank	4
265	12	(1968-1981).	12
266	1	McNamara	8
266	2	was	3
266	3	born	4
266	4	in	2
266	5	San	3
266	6	Francisco	9
266	7	where	5
266	8	his	3
266	9	father	6
266	10	was	3
266	11	sales	5
266	12	manager	7
266	13	of	2
266	14	a	1
266	15	wholesale	9
266	16	shoe	4
266	17	firm.	5
267	1	He	2
267	2	graduated	9
267	3	in	2
267	4	1937	4
267	5	from	4
267	6	the	3
267	7	University	10
267	8	of	2
267	9	California,	11
267	10	Berkeley	8
267	11	with	4
267	12	a	1
267	13	degree	6
267	14	in	2
267	15	economics	9
267	16	and	3
267	17	philosophy,	11
267	18	and	3
267	19	earned	6
267	20	a	1
267	21	master's	8
267	22	degree	6
267	23	from	4
267	24	the	3
267	25	Harvard	7
267	26	Graduate	8
267	27	School	6
267	28	of	2
267	29	Business	8
267	30	Administration	14
267	31	in	2
267	32	1939.	5
268	1	He	2
268	2	worked	6
268	3	a	1
268	4	year	4
268	5	for	3
268	6	the	3
268	7	accounting	10
268	8	firm	4
268	9	of	2
268	10	Price	5
268	11	Waterhouse	10
268	12	in	2
268	13	San	3
268	14	Francisco,	10
268	15	and	3
268	16	then	4
268	17	in	2
268	18	August	6
268	19	1940	4
268	20	returned	8
268	21	to	2
268	22	Harvard	7
268	23	to	2
268	24	teach	5
268	25	in	2
268	26	the	3
268	27	Business	8
268	28	School.	7
269	1	Following	9
269	2	his	3
269	3	involvement	11
269	4	there	5
269	5	in	2
269	6	a	1
269	7	program	7
269	8	to	2
269	9	teach	5
269	10	the	3
269	11	analytical	10
269	12	approaches	10
269	13	used	4
269	14	in	2
269	15	business	8
269	16	to	2
269	17	officers	8
269	18	of	2
269	19	the	3
269	20	Army	4
269	21	Air	3
269	22	Forces,	7
269	23	he	2
269	24	entered	7
269	25	the	3
269	26	Army	4
269	27	as	2
269	28	a	1
269	29	captain	7
269	30	in	2
269	31	early	5
269	32	1943,	5
269	33	serving	7
269	34	under	5
269	35	Col.	4
269	36	Curtis	6
269	37	LeMay	5
269	38	with	4
269	39	analysis	8
269	40	of	2
269	41	U.S.	4
269	42	bombers'	8
269	43	efficiency	10
269	44	and	3
269	45	effectiveness	13
269	46	as	2
269	47	a	1
269	48	major	5
269	49	responsibility.	15
270	1	He	2
270	2	left	4
270	3	active	6
270	4	duty	4
270	5	three	5
270	6	years	5
270	7	later	5
270	8	with	4
270	9	the	3
270	10	rank	4
270	11	of	2
270	12	lieutenant	10
270	13	colonel.	8
271	1	During	6
271	2	this	4
271	3	period,	7
271	4	McNamara	8
271	5	helped	6
271	6	to	2
271	7	plan	4
271	8	the	3
271	9	1945	4
271	10	bombing	7
271	11	of	2
271	12	Tokyo.	6
272	1	In	2
272	2	1946	4
272	3	McNamara	8
272	4	joined	6
272	5	Ford	4
272	6	Motor	5
272	7	Company,	8
272	8	which	5
272	9	he	2
272	10	later	5
272	11	said	4
272	12	had	3
272	13	been	4
272	14	the	3
272	15	result	6
272	16	of	2
272	17	a	1
272	18	Life	4
272	19	magazine	8
272	20	article	7
272	21	which	5
272	22	reported	8
272	23	how	3
272	24	few	3
272	25	college-educated	16
272	26	managers	8
272	27	there	5
272	28	were	4
272	29	at	2
272	30	the	3
272	31	then	4
272	32	unprofitable	12
272	33	company.	8
273	1	President-elect	15
273	2	John	4
273	3	F.	2
273	4	Kennedy	7
273	5	first	5
273	6	offered	7
273	7	the	3
273	8	post	4
273	9	of	2
273	10	secretary	9
273	11	of	2
273	12	defense	7
273	13	to	2
273	14	former	6
273	15	secretary	9
273	16	Robert	6
273	17	A.	2
273	18	Lovett.	7
274	1	Lovett	6
274	2	declined	8
274	3	but	3
274	4	recommended	11
274	5	McNamara;	9
274	6	Kennedy	7
274	7	had	3
274	8	him	3
274	9	approached	10
274	10	by	2
274	11	Sargent	7
274	12	Shriver	7
274	13	(regarding	10
274	14	either	6
274	15	the	3
274	16	Treasury	8
274	17	or	2
274	18	the	3
274	19	Defense	7
274	20	cabinet	7
274	21	post),	6
274	22	and	3
274	23	less	4
274	24	than	4
274	25	five	4
274	26	weeks	5
274	27	after	5
274	28	becoming	8
274	29	president	9
274	30	at	2
274	31	Ford,	5
274	32	McNamara	8
274	33	accepted	8
274	34	Kennedy's	9
274	35	invitation	10
274	36	to	2
274	37	serve	5
274	38	as	2
274	39	Secretary	9
274	40	of	2
274	41	Defense.	8
275	1	He	2
275	2	also	4
275	3	created	7
275	4	the	3
275	5	Defense	7
275	6	Intelligence	12
275	7	Agency	6
275	8	and	3
275	9	the	3
275	10	Defense	7
275	11	Supply	6
275	12	Agency.	7
276	1	Mary	4
276	2	Lilian	6
276	3	Baels	5
276	4	(November	9
276	5	28,	3
276	6	1916	4
276	7	-	1
276	8	June	4
276	9	7,	2
276	10	2002)	5
276	11	was	3
276	12	best	4
276	13	known	5
276	14	as	2
276	15	Princess	8
276	16	de	2
276	17	Ruthy,	6
276	18	the	3
276	19	controversial	13
276	20	morganatic	10
276	21	second	6
276	22	wife	4
276	23	of	2
276	24	King	4
276	25	Leopold	7
276	26	III	3
276	27	of	2
276	28	the	3
276	29	Belgians.	9
277	1	Mary	4
277	2	Lilian	6
277	3	Lucy	4
277	4	Josepha	7
277	5	Monique	7
277	6	Baels	5
277	7	was	3
277	8	born	4
277	9	in	2
277	10	Highbury,	9
277	11	London,	7
277	12	England,	8
277	13	one	3
277	14	of	2
277	15	eight	5
277	16	children	8
277	17	of	2
277	18	Henri	5
277	19	Baels,	6
277	20	an	2
277	21	attorney	8
277	22	and	3
277	23	fish	4
277	24	trader	6
277	25	from	4
277	26	Ostend,	7
277	27	Belgium,	8
277	28	and	3
277	29	his	3
277	30	wife	4
277	31	Anne	4
277	32	Marie	5
277	33	de	2
277	34	Visscher,	9
277	35	who	3
277	36	were	4
277	37	living	6
277	38	in	2
277	39	England	7
277	40	during	6
277	41	World	5
277	42	War	3
277	43	I.	2
278	1	He	2
278	2	is	2
278	3	also	4
278	4	notable	7
278	5	in	2
278	6	that	4
278	7	he	2
278	8	is	2
278	9	the	3
278	10	great	5
278	11	great	5
278	12	great	5
278	13	grandfather	11
278	14	of	2
278	15	President	9
278	16	George	6
278	17	W.	2
278	18	Bush	4
278	19	through	7
278	20	his	3
