SN	NW	WORD	word_len
239	2	the	3
239	3	identity	8
239	4	of	2
239	5	William's	9
239	6	mother	6
239	7	remains	7
239	8	unknown,	8
239	9	perhaps	7
239	10	the	3
239	11	responsibility	14
239	12	of	2
239	13	an	2
239	14	infant	6
239	15	child	5
239	16	gave	4
239	17	Franklin	8
239	18	a	1
239	19	reason	6
239	20	to	2
239	21	take	4
239	22	up	2
239	23	residence	9
239	24	with	4
239	25	Deborah	7
239	26	Read.	5
240	1	His	3
240	2	father,	7
240	3	Josiah	6
240	4	Franklin,	9
240	5	was	3
240	6	a	1
240	7	tallow	6
240	8	chandler,	9
240	9	a	1
240	10	maker	5
240	11	of	2
240	12	candles,	8
240	13	who	3
240	14	married	7
240	15	twice.	6
241	1	His	3
241	2	schooling	9
241	3	ended	5
241	4	at	2
241	5	ten	3
241	6	and	3
241	7	at	2
241	8	12	2
241	9	he	2
241	10	became	6
241	11	an	2
241	12	apprentice	10
241	13	to	2
241	14	his	3
241	15	brother	7
241	16	James,	6
241	17	a	1
241	18	printer	7
241	19	who	3
241	20	published	9
241	21	the	3
241	22	New	3
241	23	England	7
241	24	Courant.	8
242	1	While	5
242	2	a	1
242	3	printing	8
242	4	apprentice	10
242	5	he	2
242	6	wrote	5
242	7	under	5
242	8	the	3
242	9	pseudonym	9
242	10	of	2
242	11	'Silence	8
242	12	Dogood'	7
242	13	who	3
242	14	was	3
242	15	ostensibly	10
242	16	a	1
242	17	middle-aged	11
242	18	widow.	6
243	1	His	3
243	2	brother	7
243	3	and	3
243	4	the	3
243	5	Courant's	9
243	6	readers	7
243	7	did	3
243	8	not	3
243	9	initially	9
243	10	know	4
243	11	the	3
243	12	real	4
243	13	author.	7
244	1	His	3
244	2	brother	7
244	3	was	3
244	4	not	3
244	5	impressed	9
244	6	when	4
244	7	he	2
244	8	discovered	10
244	9	his	3
244	10	popular	7
244	11	correspondent	13
244	12	was	3
244	13	his	3
244	14	younger	7
244	15	brother.	8
245	1	He	2
245	2	left	4
245	3	his	3
245	4	apprenticeship	14
245	5	without	7
245	6	permission	10
245	7	and	3
245	8	in	2
245	9	so	2
245	10	doing	5
245	11	became	6
245	12	a	1
245	13	fugitive.	9
246	1	He	2
246	2	entered	7
246	3	the	3
246	4	U.S.	4
246	5	Army	4
246	6	as	2
246	7	a	1
246	8	private	7
246	9	in	2
246	10	1941,	5
246	11	was	3
246	12	commissioned,	13
246	13	and	3
246	14	served	6
246	15	in	2
246	16	the	3
246	17	Pacific	7
246	18	theater.	8
247	1	At	2
247	2	the	3
247	3	end	3
247	4	of	2
247	5	the	3
247	6	war	3
247	7	he	2
247	8	was	3
247	9	a	1
247	10	captain	7
247	11	on	2
247	12	General	7
247	13	Douglas	7
247	14	MacArthur's	11
247	15	intelligence	12
247	16	staff.	6
248	1	Early	5
248	2	in	2
248	3	life,	5
248	4	he	2
248	5	developed	9
248	6	an	2
248	7	interest	8
248	8	in	2
248	9	politics	8
248	10	and	3
248	11	history,	8
248	12	and,	4
248	13	during	6
248	14	the	3
248	15	war	3
248	16	years,	6
248	17	a	1
248	18	special	7
248	19	admiration	10
248	20	for	3
248	21	Winston	7
248	22	Churchill,	10
248	23	whom	4
248	24	he	2
248	25	would	5
248	26	later	5
248	27	cite	4
248	28	as	2
248	29	an	2
248	30	important	9
248	31	influence.	10
249	1	After	5
249	2	he	2
249	3	left	4
249	4	the	3
249	5	Pentagon,	9
249	6	he	2
249	7	became	6
249	8	publisher	9
249	9	and	3
249	10	chairman	8
249	11	of	2
249	12	Forbes	6
249	13	magazine,	9
249	14	where	5
249	15	over	4
249	16	the	3
249	17	next	4
249	18	decade	6
249	19	he	2
249	20	wrote	5
249	21	frequently	10
249	22	on	2
249	23	defense	7
249	24	and	3
249	25	national	8
249	26	security	8
249	27	issues.	7
250	1	In	2
250	2	1990,	5
250	3	he	2
250	4	wrote	5
250	5	Fighting	8
250	6	for	3
250	7	Peace,	6
250	8	an	2
250	9	account	7
250	10	of	2
250	11	his	3
250	12	Pentagon	8
250	13	years;	6
250	14	in	2
250	15	1996,	5
250	16	Weinberger	10
250	17	co-authored	11
250	18	a	1
250	19	book	4
250	20	entitled	8
250	21	The	3
250	22	Next	4
250	23	War,	4
250	24	which	5
250	25	raised	6
250	26	questions	9
250	27	about	5
250	28	the	3
250	29	adequacy	8
250	30	of	2
250	31	U.S.	4
250	32	military	8
250	33	capabilities	12
250	34	following	9
250	35	the	3
250	36	end	3
250	37	of	2
250	38	the	3
250	39	Cold	4
250	40	War.	4
251	1	After	5
251	2	he	2
251	3	published	9
251	4	his	3
251	5	book,	5
251	6	his	3
251	7	colleages	9
251	8	from	4
251	9	the	3
251	10	Reagan	6
251	11	administration	14
251	12	broke	5
251	13	contact	7
251	14	and	3
251	15	refused	7
251	16	to	2
251	17	speak	5
251	18	with	4
251	19	him.	4
252	1	She	3
252	2	died	4
252	3	in	2
252	4	Poughkeepsie,	13
252	5	New	3
252	6	York	4
252	7	of	2
252	8	heart	5
252	9	failure,	8
252	10	which	5
252	11	was	3
252	12	chiefly	7
252	13	due	3
252	14	to	2
252	15	her	3
252	16	diabetes.	9
253	1	Mildred	7
253	2	was	3
253	3	the	3
253	4	sister	6
253	5	of	2
253	6	Al	2
253	7	Rinker,	7
253	8	who	3
253	9	also	4
253	10	sang	4
253	11	with	4
253	12	Paul	4
253	13	Whiteman.	9
254	1	He	2
254	2	is	2
254	3	the	3
254	4	leader	6
254	5	of	2
254	6	the	3
254	7	Adalet	6
254	8	ve	2
254	9	Kalkinma	8
254	10	Partisi	7
254	11	(AK	3
254	12	Party,	6
254	13	or	2
254	14	Justice	7
254	15	and	3
254	16	Development	11
254	17	Party).	7
255	1	Erdoğan	7
255	2	played	6
255	3	semi-professional	17
255	4	football	8
255	5	for	3
255	6	16	2
255	7	years	5
255	8	and	3
255	9	worked	6
255	10	for	3
255	11	Istanbul's	10
255	12	municipal	9
255	13	transport	9
255	14	company,	8
255	15	and	3
255	16	became	6
255	17	active	6
255	18	in	2
255	19	politics	8
255	20	with	4
255	21	the	3
255	22	now-defunct	11
255	23	Islamist	8
255	24	National	8
255	25	Salvation	9
255	26	Party	5
255	27	(Milli	6
255	28	Selâmet	7
255	29	Partisi),	9
255	30	led	3
255	31	by	2
255	32	Necmettin	9
255	33	Erbakan.	8
256	1	Soon	4
256	2	after	5
256	3	he	2
256	4	was	3
256	5	born,	5
256	6	he	2
256	7	moved	5
256	8	to	2
256	9	New	3
256	10	York	4
256	11	with	4
256	12	his	3
256	13	father,	7
256	14	where	5
256	15	he	2
256	16	began	5
256	17	acting	6
256	18	and	3
256	19	playing	7
256	20	music.	6
257	1	He	2
257	2	soon	4
257	3	recorded	8
257	4	Desireless,	11
257	5	and	3
257	6	it	2
257	7	became	6
257	8	a	1
257	9	hit	3
257	10	across	6
257	11	Scandinavia	11
257	12	and	3
257	13	the	3
257	14	rest	4
257	15	of	2
257	16	Europe,	7
257	17	and	3
257	18	an	2
257	19	American	8
257	20	release	7
257	21	came	4
257	22	in	2
257	23	1998.	5
258	1	In	2
258	2	1912,	5
258	3	his	3
258	4	interests	9
258	5	developed	9
258	6	into	4
258	7	using	5
258	8	his	3
258	9	mathematical	12
258	10	skills	6
258	11	assisting	9
258	12	Henry	5
258	13	Moseley	7
258	14	on	2
258	15	X-ray	5
258	16	diffraction.	12
259	1	He	2
259	2	is	2
259	3	currently	9
259	4	the	3
259	5	46th	4
259	6	Vice	4
259	7	President	9
259	8	of	2
259	9	the	3
259	10	United	6
259	11	States	6
259	12	under	5
259	13	President	9
259	14	George	6
259	15	W.	2
259	16	Bush.	5
260	1	Under	5
260	2	President	9
260	3	Gerald	6
260	4	Ford,	5
260	5	Cheney	6
260	6	became	6
260	7	Assistant	9
260	8	to	2
260	9	the	3
260	10	President	9
260	11	and	3
260	12	the	3
260	13	youngest	8
260	14	White	5
260	15	House	5
260	16	Chief	5
260	17	of	2
260	18	Staff	5
260	19	in	2
260	20	history.	8
261	1	He	2
261	2	was	3
261	3	campaign	8
261	4	manager	7
261	5	for	3
261	6	Ford's	6
261	7	1976	4
261	8	presidential	12
261	9	campaign,	9
261	10	while	5
261	11	James	5
261	12	Baker	5
261	13	served	6
261	14	as	2
261	15	campaign	8
261	16	chairman.	9
262	1	However,	8
262	2	a	1
262	3	police	6
262	4	arrest	6
262	5	card	4
262	6	similar	7
262	7	to	2
262	8	the	3
262	9	one	3
262	10	that	4
262	11	haunted	7
262	12	President	9
262	13	George	6
262	14	W.	2
262	15	Bush	4
262	16	and	3
262	17	maintained	10
262	18	by	2
262	19	the	3
262	20	Rock	4
262	21	Springs	7
262	22	Police	6
262	23	Department	10
262	24	shows	5
262	25	that	4
262	26	Cheney	6
262	27	was	3
262	28	fined	5
262	29	$100	4
262	30	for	3
262	31	his	3
262	32	second	6
262	33	DWI	3
262	34	conviction.	11
263	1	At	2
263	2	the	3
263	3	time,	5
263	4	it	2
263	5	was	3
263	6	not	3
263	7	possible	8
263	8	for	3
263	9	the	3
263	10	authorities	11
263	11	in	2
263	12	each	4
263	13	area	4
263	14	to	2
263	15	link	4
263	16	the	3
263	17	two	3
263	18	convictions	11
263	19	which	5
263	20	would	5
263	21	have	4
263	22	resulted	8
263	23	in	2
263	24	the	3
263	25	second	6
263	26	offence	7
263	27	being	5
263	28	viewed	6
263	29	much	4
263	30	more	4
263	31	seriously.	10
264	1	Since	5
264	2	his	3
264	3	second	6
264	4	Wyoming	7
264	5	arrest,	7
264	6	Cheney	6
264	7	has	3
264	8	had	3
264	9	no	2
264	10	further	7
264	11	convictions.	12
265	1	One	3
265	2	of	2
265	3	his	3
265	4	first	5
265	5	known	5
265	6	ancestors	9
265	7	was	3
265	8	Ralph	5
265	9	de	2
265	10	Chesney,	8
265	11	Sire	4
265	12	of	2
265	13	Quesnay	7
265	14	who	3
265	15	fought	6
265	16	on	2
265	17	the	3
265	18	side	4
265	19	of	2
265	20	William	7
265	21	the	3
265	22	Conqueror	9
265	23	in	2
265	24	the	3
265	25	Battle	6
265	26	of	2
265	27	Hastings	8
265	28	in	2
265	29	1066.	5
266	1	Cheney	6
266	2	was	3
266	3	elected	7
266	4	to	2
266	5	represent	9
266	6	Wyoming	7
266	7	in	2
266	8	the	3
266	9	U.S.	4
266	10	House	5
266	11	of	2
266	12	Representatives	15
266	13	to	2
266	14	replace	7
266	15	Teno	4
266	16	Roncalio,	9
266	17	who	3
266	18	had	3
266	19	resigned	8
266	20	from	4
266	21	Congress.	9
267	1	George	6
267	2	W.	2
267	3	Bush	4
267	4	in	2
267	5	March	5
267	6	or	2
267	7	April,	6
267	8	2005,	5
267	9	to	2
267	10	be	2
267	11	General	7
267	12	Counsel	7
267	13	of	2
267	14	the	3
267	15	Department	10
267	16	of	2
267	17	Homeland	8
267	18	Security.	9
268	1	The	3
268	2	Perrys	6
268	3	have	4
268	4	four	4
268	5	children.	9
269	1	When	4
269	2	he	2
269	3	went	4
269	4	to	2
269	5	the	3
269	6	nearby	6
269	7	Shrewsbury	10
269	8	School	6
269	9	the	3
269	10	next	4
269	11	year,	5
269	12	he	2
269	13	lived	5
269	14	there	5
269	15	as	2
269	16	a	1
269	17	'boarder'.	10
270	1	He	2
270	2	served	6
270	3	in	2
270	4	the	3
270	5	United	6
270	6	States	6
270	7	Army	4
270	8	in	2
270	9	World	5
270	10	War	3
270	11	II,	3
270	12	then	4
270	13	got	3
270	14	a	1
270	15	law	3
270	16	degree	6
270	17	from	4
270	18	Tulane	6
270	19	University.	11
271	1	She	3
271	2	currently	9
271	3	works	5
271	4	for	3
271	5	the	3
271	6	State	5
271	7	Department's	12
271	8	Near	4
271	9	East	4
271	10	Affairs	7
271	11	Bureau.	7
272	1	Mary	4
272	2	is	2
272	3	one	3
272	4	of	2
272	5	her	3
272	6	father's	8
272	7	top	3
272	8	campaign	8
272	9	aides	5
272	10	and	3
272	11	closest	7
272	12	confidantes	11
272	13	and	3
272	14	lives	5
272	15	in	2
272	16	Denver,	7
272	17	Colorado.	9
273	1	He	2
273	2	decided	7
273	3	after	5
273	4	three	5
273	5	semesters	9
273	6	to	2
273	7	take	4
273	8	some	4
273	9	time	4
273	10	off	3
273	11	from	4
273	12	Yale,	5
273	13	on	2
273	14	account	7
273	15	of	2
273	16	difficulty	10
273	17	with	4
273	18	his	3
273	19	studies.	8
274	1	She	3
274	2	has	3
274	3	authored	8
274	4	or	2
274	5	co-authored	11
274	6	eight	5
274	7	books	5
274	8	and	3
274	9	numerous	8
274	10	articles.	9
275	1	She	3
275	2	served	6
275	3	from	4
275	4	1986	4
275	5	to	2
275	6	1996	4
275	7	as	2
275	8	Chair	5
275	9	of	2
275	10	the	3
275	11	National	8
275	12	Endowment	9
275	13	for	3
275	14	the	3
275	15	Humanities,	11
275	16	appointed	9
275	17	by	2
275	18	Ronald	6
275	19	Reagan.	7
276	1	She	3
276	2	was	3
276	3	at	2
276	4	one	3
276	5	time	4
276	6	a	1
276	7	co-host	7
276	8	on	2
276	9	CNN's	5
276	10	Crossfire.	10
277	1	After	5
277	2	studying	8
277	3	at	2
277	4	the	3
277	5	Louisiana	9
277	6	State	5
277	7	University	10
277	8	he	2
277	9	joined	6
277	10	the	3
277	11	Monroe	6
277	12	Police	6
277	13	Department.	11
278	1	She	3
278	2	is	2
278	3	now	3
278	4	a	1
278	5	public	6
278	6	speaker	7
278	7	and	3
278	8	author,	7
278	9	and	3
278	10	a	1
278	11	senior	6
278	12	fellow	6
278	13	at	2
278	14	the	3
278	15	American	8
278	16	Enterprise	10
278	17	Institute.	10
279	1	He	2
279	2	received	8
279	3	his	3
279	4	bachelor's	10
279	5	degree	6
279	6	in	2
279	7	1965	4
279	8	and	3
279	9	master's	8
279	10	degree	6
279	11	in	2
279	12	political	9
279	13	science	7
279	14	in	2
279	15	1966	4
279	16	both	4
279	17	from	4
279	18	the	3
279	19	University	10
279	20	of	2
279	21	Wyoming.	8
280	1	Cheney's	8
280	2	former	6
280	3	chief	5
280	4	of	2
280	5	staff,	6
280	6	Lewis	5
280	7	Libby,	6
280	8	is	2
280	9	one	3
280	10	of	2
280	11	the	3
280	12	main	4
280	13	figures	7
280	14	under	5
280	15	investigation.	14
281	1	On	2
281	2	October	7
281	3	28,	3
281	4	Libby	5
281	5	was	3
281	6	indicted	8
281	7	on	2
281	8	five	4
281	9	felony	6
281	10	counts.	7
282	1	He	2
282	2	was	3
282	3	United	6
282	4	States	6
282	5	Secretary	9
282	6	of	2
282	7	Defense	7
282	8	from	4
282	9	1987	4
282	10	until	5
282	11	1989.	5
283	1	He	2
283	2	was	3
283	3	undersecretary	14
283	4	of	2
283	5	Health,	7
283	6	Education	9
283	7	and	3
283	8	Welfare	7
283	9	when	4
283	10	Weinberger	10
283	11	was	3
283	12	secretary	9
283	13	during	6
283	14	the	3
283	15	Nixon	5
283	16	administration.	15
284	1	Carlucci	8
284	2	was	3
284	3	deputy	6
284	4	defense	7
284	5	secretary	9
284	6	from	4
284	7	1981	4
284	8	until	5
284	9	1986,	5
284	10	national	8
284	11	security	8
284	12	advisor	7
284	13	from	4
284	14	1986	4
284	15	until	5
284	16	1987,	5
284	17	and	3
284	18	defense	7
284	19	secretary	9
284	20	in	2
284	21	1987,	5
284	22	following	9
284	23	the	3
284	24	resignation	11
284	25	of	2
284	26	Weinberger,	11
284	27	his	3
284	28	nomination	10
284	29	by	2
284	30	President	9
284	31	Ronald	6
284	32	Reagan	6
284	33	and	3
284	34	his	3
284	35	confirmation	12
284	36	in	2
284	37	the	3
284	38	Senate	6
284	39	by	2
284	40	a	1
284	41	vote	4
284	42	of	2
284	43	91	2
284	44	to	2
284	45	1.	2
285	1	He	2
285	2	was	3
285	3	reportedly	10
285	4	less	4
285	5	hard-line	9
285	6	in	2
285	7	policies	8
285	8	toward	6
285	9	the	3
285	10	Soviet	6
285	11	Union	5
285	12	than	4
285	13	Weinberger.	11
286	1	He	2
286	2	was	3
286	3	a	1
286	4	naval	5
286	5	officer	7
286	6	from	4
286	7	1952-54.	8
287	1	During	6
287	2	his	3
287	3	time,	5
287	4	he	2
287	5	also	4
287	6	befriended	10
287	7	another	7
287	8	actor	5
287	9	named	5
287	10	Grant	5
287	11	Heslov,	7
287	12	a	1
287	13	close	5
287	14	friend	6
287	15	and	3
287	16	frequent	8
287	17	collaborator	12
287	18	with	4
287	19	Clooney	7
287	20	who	3
287	21	co-wrote	8
287	22	Good	4
287	23	Night,	6
287	24	and	3
287	25	Good	4
287	26	Luck.,	6
287	27	and	3
287	28	is	2
287	29	the	3
287	30	president	9
287	31	of	2
287	32	Clooney	7
287	33	and	3
287	34	director	8
287	35	Steven	6
287	36	Soderbergh's	12
287	37	production	10
287	38	company	7
287	39	Section	7
287	40	8	1
287	41	Entertainment.	14
288	1	After	5
288	2	the	3
288	3	show	4
288	4	was	3
288	5	cancelled,	10
288	6	he	2
288	7	played	6
288	8	a	1
288	9	handyman	8
288	10	on	2
288	11	the	3
288	12	series	6
288	13	The	3
288	14	Facts	5
288	15	of	2
288	16	Life.	5
289	1	He	2
289	2	made	4
289	3	his	3
289	4	debut	5
289	5	as	2
289	6	a	1
289	7	film	4
289	8	director	8
289	9	in	2
289	10	the	3
289	11	2002	4
289	12	feature	7
289	13	Confessions	11
289	14	of	2
289	15	a	1
289	16	Dangerous	9
289	17	Mind,	5
289	18	an	2
289	19	adaptation	10
289	20	of	2
289	21	the	3
289	22	implausible	11
289	23	autobiography	13
289	24	of	2
289	25	groundbreaking	14
289	26	TV	2
289	27	producer	8
289	28	Chuck	5
289	29	Barris.	7
290	1	Lawford	7
290	2	later	5
290	3	admitted	8
290	4	the	3
290	5	most	4
290	6	terrifying	10
290	7	experience	10
290	8	of	2
290	9	his	3
290	10	career	6
290	11	was	3
290	12	the	3
290	13	first	5
290	14	musical	7
290	15	number	6
290	16	he	2
290	17	performed.	10
291	1	Lawford	7
291	2	also	4
291	3	made	4
291	4	his	3
291	5	first	5
291	6	comedy	6
291	7	that	4
291	8	same	4
291	9	year	4
291	10	My	2
291	11	Brother	7
291	12	Talks	5
291	13	To	2
291	14	Horses	6
291	15	(1947).	7
292	1	It	2
292	2	was	3
292	3	in	2
292	4	Good	4
292	5	News	4
292	6	(1947)	6
292	7	that	4
292	8	Lawford	7
292	9	won	3
292	10	his	3
292	11	greatest	8
292	12	acclaim	7
292	13	as	2
292	14	an	2
292	15	actor.	6
293	1	He	2
293	2	also	4
293	3	got	3
293	4	to	2
293	5	dance	5
293	6	and	3
293	7	sing	4
293	8	as	2
293	9	well	4
293	10	and	3
293	11	held	4
293	12	his	3
293	13	own	3
293	14	against	7
293	15	the	3
293	16	other	5
293	17	cast.	5
294	1	He	2
294	2	was	3
294	3	the	3
294	4	victim	6
294	5	of	2
294	6	sexual	6
294	7	abuse	5
294	8	several	7
294	9	times	5
294	10	in	2
294	11	childhood.	10
295	1	Also	4
295	2	as	2
295	3	a	1
295	4	child	5
295	5	he	2
295	6	severely	8
295	7	injured	7
295	8	his	3
295	9	arm	3
295	10	when	4
295	11	he	2
295	12	put	3
295	13	the	3
295	14	arm	3
295	15	through	7
295	16	a	1
295	17	door's	6
295	18	glass	5
295	19	pane.	5
296	1	Doctors	7
296	2	were	4
296	3	able	4
296	4	to	2
296	5	save	4
296	6	the	3
296	7	arm,	4
296	8	but	3
296	9	the	3
296	10	injury	6
296	11	bothered	8
296	12	him	3
296	13	for	3
296	14	many	4
296	15	years.	6
297	1	The	3
297	2	arm	3
297	3	injury	6
297	4	kept	4
297	5	him	3
297	6	from	4
297	7	being	5
297	8	drafted	7
297	9	into	4
297	10	the	3
297	11	armed	5
297	12	forces	6
297	13	for	3
297	14	the	3
297	15	Second	6
297	16	World	5
297	17	War.	4
298	1	Lawford's	9
298	2	first	5
298	3	major	5
298	4	movie	5
298	5	role	4
298	6	was	3
298	7	A	1
298	8	Yank	4
298	9	At	2
298	10	Eton	4
298	11	(1942).	7
299	1	He	2
299	2	played	6
299	3	a	1
299	4	snobby	6
299	5	bully	5
299	6	opposite	8
299	7	Mickey	6
299	8	Rooney.	7
300	1	The	3
300	2	picture	7
300	3	was	3
300	4	a	1
300	5	smash	5
300	6	hit	3
300	7	and	3
300	8	Lawford's	9
300	9	performance	11
300	10	was	3
300	11	widely	6
300	12	praised.	8
301	1	Page	4
301	2	recorded	8
301	3	several	7
301	4	live	4
301	5	comedy	6
301	6	albums	6
301	7	for	3
301	8	the	3
301	9	Laff	4
301	10	Records	7
301	11	label	5
301	12	in	2
301	13	the	3
301	14	late	4
301	15	1960's	6
301	16	and	3
301	17	early	5
301	18	1970's;	7
301	19	One	3
301	20	release,	8
301	21	Watch	5
301	22	It	2
301	23	Sucker!,	8
301	24	was	3
301	25	titled	6
301	26	after	5
301	27	Aunt	4
301	28	Esther's	8
301	29	catchphrase	11
301	30	to	2
301	31	cash	4
301	32	in	2
301	33	on	2
301	34	her	3
301	35	newfound	8
301	36	TV	2
301	37	fame.	5
302	1	Frank	5
302	2	J.	2
302	3	Howard	6
302	4	(March	6
302	5	25,	3
302	6	1909	4
302	7	-	1
302	8	January	7
302	9	26,	3
302	10	1996)	5
302	11	was	3
302	12	an	2
302	13	American	8
302	14	college	7
302	15	football	8
302	16	player	6
302	17	and	3
302	18	coach.	6
303	1	He	2
303	2	played	6
303	3	college	7
303	4	football	8
303	5	for	3
303	6	Alabama	7
303	7	and	3
303	8	was	3
303	9	a	1
303	10	teammate	8
303	11	of	2
303	12	legendary	9
303	13	coach	5
303	14	Bear	4
303	15	Bryant.	7
304	1	After	5
304	2	a	1
304	3	career-ending	13
304	4	injury,	7
304	5	Howard	6
304	6	joined	6
304	7	the	3
304	8	staff	5
304	9	at	2
304	10	Clemson	7
304	11	College	7
304	12	and	3
304	13	became	6
304	14	head	4
304	15	coach	5
304	16	in	2
304	17	1939.	5
305	1	He	2
305	2	was	3
305	3	inducted	8
305	4	into	4
305	5	the	3
305	6	College	7
305	7	Football	8
305	8	Hall	4
305	9	of	2
305	10	Fame,	5
305	11	the	3
305	12	South	5
305	13	Carolina	8
305	14	Sports	6
305	15	Hall	4
305	16	of	2
305	17	Fame,	5
305	18	and	3
305	19	the	3
305	20	Clemson	7
305	21	Ring	4
305	22	of	2
305	23	Honor.	6
306	1	Howard	6
306	2	was	3
306	3	born	4
306	4	at	2
306	5	Barlow	6
306	6	Bend,	5
306	7	Alabama	7
306	8	"(""three"	7
306	9	wagon	5
306	10	greasin's	9
306	11	from	4
306	12	"Mobile"")."	9
307	1	John	4
307	2	Fitzgerald	10
307	3	Kennedy	7
307	4	(May	4
307	5	29,	3
307	6	1917	4
307	7	-	1
307	8	November	8
307	9	22,	3
307	10	1963),	6
307	11	often	5
307	12	referred	8
307	13	to	2
307	14	as	2
307	15	Jack	4
307	16	Kennedy	7
307	17	or	2
307	18	JFK,	4
307	19	was	3
307	20	the	3
307	21	35th	4
307	22	President	9
307	23	of	2
307	24	the	3
307	25	United	6
307	26	States.	7
308	1	John	4
308	2	Fitzgerald	10
308	3	Kennedy	7
308	4	(May	4
308	5	29,	3
308	6	1917	4
308	7	-	1
308	8	November	8
308	9	22,	3
308	10	1963),	6
308	11	also	4
308	12	known	5
308	13	as	2
308	14	JFK,	4
308	15	was	3
308	16	the	3
308	17	35th	4
308	18	president	9
308	19	of	2
308	20	the	3
308	21	United	6
308	22	States	6
308	23	of	2
308	24	America.	8
309	1	He	2
309	2	was	3
309	3	the	3
309	4	youngest	8
309	5	president	9
309	6	ever	4
309	7	elected	7
309	8	and	3
309	9	the	3
309	10	only	4
309	11	Roman	5
309	12	Catholic	8
309	13	president.	10
310	1	Kennedy	7
310	2	is	2
310	3	also	4
310	4	the	3
310	5	only	4
310	6	Roman	5
310	7	Catholic	8
310	8	ever	4
310	9	to	2
310	10	become	6
310	11	President,	10
310	12	the	3
310	13	first	5
310	14	president	9
310	15	to	2
310	16	serve	5
310	17	who	3
310	18	was	3
310	19	born	4
310	20	in	2
310	21	the	3
310	22	20th	4
310	23	century,	8
310	24	the	3
310	25	last	4
310	26	to	2
310	27	die	3
310	28	while	5
310	29	still	5
310	30	in	2
310	31	office,	7
310	32	the	3
310	33	last	4
310	34	Democrat	8
310	35	from	4
310	36	the	3
310	37	North	5
310	38	to	2
310	39	be	2
310	40	elected,	8
310	41	and	3
310	42	the	3
310	43	last	4
310	44	to	2
310	45	be	2
310	46	elected	7
310	47	while	5
310	48	serving	7
310	49	in	2
310	50	the	3
310	51	U.S.	4
310	52	Senate.	7
311	1	Another	7
311	2	example	7
311	3	of	2
311	4	Kennedy's	9
311	5	belief	6
311	6	in	2
311	7	the	3
311	8	ability	7
311	9	of	2
311	10	nonmilitary	11
311	11	power	5
311	12	to	2
311	13	improve	7
311	14	the	3
311	15	world	5
311	16	was	3
311	17	the	3
311	18	creation	8
311	19	of	2
311	20	the	3
311	21	Peace	5
311	22	Corps,	6
311	23	one	3
311	24	of	2
311	25	his	3
311	26	first	5
311	27	acts	4
311	28	as	2
311	29	president.	10
312	1	Kennedy	7
312	2	married	7
312	3	his	3
312	4	second	6
312	5	wife	4
312	6	Jacqueline	10
312	7	Bouvier	7
312	8	on	2
312	9	September	9
312	10	12,	3
312	11	1953.	5
313	1	During	6
313	2	this	4
313	3	period,	7
313	4	he	2
313	5	published	9
313	6	Profiles	8
313	7	in	2
313	8	Courage,	8
313	9	highlighting	12
313	10	eight	5
313	11	instances	9
313	12	in	2
313	13	which	5
313	14	U.S.	4
313	15	Senators	8
313	16	risked	6
313	17	their	5
313	18	careers	7
313	19	by	2
313	20	standing	8
313	21	by	2
313	22	their	5
313	23	personal	8
313	24	beliefs.	8
314	1	The	3
314	2	book	4
314	3	was	3
314	4	awarded	7
314	5	the	3
314	6	1957	4
314	7	Pulitzer	8
314	8	Prize	5
314	9	for	3
314	10	Biography.	10
315	1	Kennedy's	9
315	2	other	5
315	3	decorations	11
315	4	of	2
315	5	the	3
315	6	Second	6
315	7	World	5
315	8	War	3
315	9	include	7
315	10	the	3
315	11	Purple	6
315	12	Heart,	6
315	13	Asiatic-Pacific	15
315	14	Campaign	8
315	15	Medal,	6
315	16	and	3
315	17	the	3
315	18	World	5
315	19	War	3
315	20	II	2
315	21	Victory	7
315	22	Medal.	6
316	1	In	2
316	2	1958,	5
316	3	Kennedy	7
316	4	published	9
316	5	the	3
316	6	first	5
316	7	edition	7
316	8	of	2
316	9	his	3
316	10	book	4
316	11	A	1
316	12	Nation	6
316	13	of	2
316	14	Immigrants,	11
316	15	closely	7
316	16	following	9
316	17	his	3
316	18	involvement	11
316	19	in	2
316	20	the	3
316	21	Displaced	9
316	22	Persons	7
316	23	Act	3
316	24	and	3
316	25	the	3
316	26	1957	4
316	27	bill	4
316	28	to	2
316	29	bring	5
316	30	families	8
316	31	together.	9
317	1	After	5
317	2	World	5
317	3	War	3
317	4	II,	3
317	5	Kennedy	7
317	6	entered	7
317	7	politics	8
317	8	(partly	7
317	9	to	2
317	10	fill	4
317	11	the	3
317	12	void	4
317	13	of	2
317	14	his	3
317	15	popular	7
317	16	brother,	8
317	17	Joseph	6
317	18	P.	2
317	19	Kennedy,	8
317	20	Jr.,	4
317	21	on	2
317	22	whom	4
317	23	his	3
317	24	family	6
317	25	had	3
317	26	pinned	6
317	27	many	4
317	28	of	2
317	29	their	5
317	30	hopes	5
317	31	but	3
317	32	who	3
317	33	was	3
317	34	killed	6
317	35	in	2
317	36	the	3
317	37	war).	5
318	1	In	2
318	2	1946,	5
318	3	Representative	14
318	4	James	5
318	5	Michael	7
318	6	Curley	6
318	7	vacated	7
318	8	his	3
318	9	seat	4
318	10	in	2
318	11	an	2
318	12	overwhelmingly	14
318	13	Democratic	10
318	14	district	8
318	15	to	2
318	16	become	6
318	17	mayor	5
318	18	of	2
318	19	Boston	6
